% NYC Restaurant Review Dataset
@RELATION nyc_restaurant_review

@ATTRIBUTE count_of_food_adjectives_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_adjectives_in_context NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_context NUMERIC
@ATTRIBUTE has_price_mention {true, false}
@ATTRIBUTE price_distance INTEGER
@ATTRIBUTE has_meal_name_mentioned {true, false}
@ATTRIBUTE has_dish_quantity_mention {true, false}
@ATTRIBUTE meal_name_context_feature NUMERIC
@ATTRIBUTE dish_quantity_context_feature NUMERIC
@ATTRIBUTE country_context_feature NUMERIC
@ATTRIBUTE comma_distance INTEGER
@ATTRIBUTE semi_colon_distance INTEGER
@ATTRIBUTE dish_name_starts_with_capital {true, false}
@ATTRIBUTE count_capital_letters INTEGER
@ATTRIBUTE count_commas NUMERIC
@ATTRIBUTE count_semicolons NUMERIC
@ATTRIBUTE dish_name STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE class_label {positive, negative}

@DATA
0,0,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'rotisserie bird',./datasets/Set_J_TEST/review-287.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'beef shoulder',./datasets/Set_J_TEST/review-287.txt,positive
0,1,0,0,false,-1,false,true,0,1,0,33,-1,false,0,0,0,eggs,./datasets/Set_J_TEST/review-287.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,6,-1,false,0,0,0,'noodles bob',./datasets/Set_J_TEST/review-288.txt,positive
0,1,2,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,beef,./datasets/Set_J_TEST/review-288.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,salmon,./datasets/Set_J_TEST/review-289.txt,positive
0,1,1,1,false,-1,false,false,0,0,0,34,-1,false,0,0,0,chicken,./datasets/Set_J_TEST/review-289.txt,positive
0,1,1,1,false,-1,false,false,0,0,0,30,-1,false,0,0,0,beef,./datasets/Set_J_TEST/review-289.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,4,false,0,0,0,'pork belly',./datasets/Set_J_TEST/review-290.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,4,false,0,0,0,calamari,./datasets/Set_J_TEST/review-290.txt,positive
0,0,0,0,true,14,false,false,0,0,0,-1,-1,false,0,0,0,flatiron,./datasets/Set_J_TEST/review-290.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'bluecheese butter',./datasets/Set_J_TEST/review-290.txt,positive
0,1,0,0,true,1,false,false,0,0,0,4,-1,true,1,0,0,Hamachi,./datasets/Set_J_TEST/review-290.txt,positive
0,1,0,1,true,1,true,false,1,0,0,-1,4,false,0,0,0,'mangotomatillo salsa',./datasets/Set_J_TEST/review-290.txt,positive
0,0,0,0,true,1,false,false,0,0,0,4,-1,false,0,0,0,'ponderous doughnuts',./datasets/Set_J_TEST/review-290.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,11,63,true,1,0,0,Salad,./datasets/Set_J_TEST/review-290.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,oyster,./datasets/Set_J_TEST/review-291.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,-1,-1,false,0,0,0,'cake crumbs',./datasets/Set_J_TEST/review-291.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,0,-1,false,0,0,0,'dan dan noodles',./datasets/Set_J_TEST/review-291.txt,positive
0,0,1,0,false,-1,false,false,0,0,0,25,-1,false,0,0,0,rabbit,./datasets/Set_J_TEST/review-291.txt,positive
1,1,1,1,false,-1,false,false,0,0,0,24,-1,true,1,0,0,'Dry pepper chicken',./datasets/Set_J_TEST/review-291.txt,positive
1,0,1,0,false,-1,true,true,1,0,0,26,-1,false,6,0,0,'grilled meat courses for instance didnt leave an impression on my memory as large as the one they left on the billBut for the most part I love the way Hirohisa Hayashi the chef brings out the whispering harmonies that result when one small wave of flavor laps against anotherHe finds those harmonies in the way lightly charred blocks of dishsesame tofu come together with buttery lobes of sea urchin and shreds of fresh wasabi And again in the bowl of raw salmon layered over dishwhite rice',./datasets/Set_J_TEST/review-291.txt,positive
0,1,1,1,false,-1,false,true,0,1,0,-1,-1,false,0,0,0,fish,./datasets/Set_J_TEST/review-291.txt,positive
0,0,0,0,false,-1,true,false,1,0,0,-1,-1,true,1,0,0,'Bangkok rice and noodles',./datasets/Set_J_TEST/review-292.txt,positive
0,0,0,0,true,1,false,false,0,0,0,9,-1,false,0,0,0,larb,./datasets/Set_J_TEST/review-292.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,0,-1,false,0,0,0,'moist mincedmeat salad',./datasets/Set_J_TEST/review-292.txt,positive
0,0,1,3,true,1,true,false,0,0,0,4,-1,false,0,0,0,'sticky rice',./datasets/Set_J_TEST/review-292.txt,positive
0,0,0,0,true,1,true,false,0,0,0,11,-1,false,0,0,0,'green papaya salad',./datasets/Set_J_TEST/review-292.txt,positive
1,1,0,0,true,1,false,false,0,0,0,4,-1,false,0,0,0,'grilled marinated chicken',./datasets/Set_J_TEST/review-292.txt,positive
1,0,0,0,true,1,false,false,0,0,0,4,-1,false,0,0,0,'grilled squid',./datasets/Set_J_TEST/review-292.txt,positive
1,1,1,0,true,1,false,false,0,0,0,-1,25,true,1,0,0,'Grilled catfish',./datasets/Set_J_TEST/review-292.txt,positive
1,2,1,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'fried pork spareribs',./datasets/Set_J_TEST/review-292.txt,positive
0,1,0,0,true,23,false,false,0,0,0,0,-1,false,0,0,0,'chicken hearts',./datasets/Set_J_TEST/review-292.txt,positive
0,0,0,0,true,1,false,false,0,0,0,4,-1,true,1,0,0,'Gang som',./datasets/Set_J_TEST/review-292.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'grilled octopus leg',./datasets/Set_J_TEST/review-293.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,bread,./datasets/Set_J_TEST/review-293.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,1,0,0,'spicy Calabrian reds',./datasets/Set_J_TEST/review-293.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,breads,./datasets/Set_J_TEST/review-293.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,bread,./datasets/Set_J_TEST/review-293.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'chocolate bars',./datasets/Set_J_TEST/review-293.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,84,-1,false,0,0,0,spaghetti,./datasets/Set_J_TEST/review-293.txt,positive
0,0,0,0,false,-1,true,true,1,1,0,88,26,false,0,0,0,spaghetti,./datasets/Set_J_TEST/review-293.txt,positive
0,0,0,0,false,-1,true,true,1,1,0,-1,-1,false,0,0,0,noodles,./datasets/Set_J_TEST/review-293.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,spaghetti,./datasets/Set_J_TEST/review-293.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'ricotta curds',./datasets/Set_J_TEST/review-293.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'right pork',./datasets/Set_J_TEST/review-293.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,34,-1,false,0,0,0,sushi,./datasets/Set_J_TEST/review-294.txt,positive
0,0,0,0,true,20,true,false,1,0,0,33,-1,true,1,0,0,Masa,./datasets/Set_J_TEST/review-294.txt,positive
0,1,0,0,true,55,false,false,0,0,0,-1,-1,false,0,0,0,steak,./datasets/Set_J_TEST/review-294.txt,positive
0,0,1,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'sushi rice',./datasets/Set_J_TEST/review-294.txt,positive
0,0,1,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,sushi,./datasets/Set_J_TEST/review-294.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,fish,./datasets/Set_J_TEST/review-294.txt,positive
0,1,0,1,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,fish,./datasets/Set_J_TEST/review-294.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,fish,./datasets/Set_J_TEST/review-294.txt,positive
0,0,0,0,false,-1,true,false,1,0,0,76,-1,false,0,0,0,sushi,./datasets/Set_J_TEST/review-294.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'bluefin tuna',./datasets/Set_J_TEST/review-294.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,fish,./datasets/Set_J_TEST/review-294.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,sushi,./datasets/Set_J_TEST/review-294.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pork bun',./datasets/Set_J_TEST/review-295.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,porkbun,./datasets/Set_J_TEST/review-295.txt,positive
0,1,0,0,false,-1,true,false,0,0,0,-1,-1,true,1,0,0,'Taiwanese hamburgers',./datasets/Set_J_TEST/review-295.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,115,false,0,0,0,'pork belly',./datasets/Set_J_TEST/review-295.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,103,68,true,1,0,0,Taiwanese,./datasets/Set_J_TEST/review-295.txt,positive
0,1,1,0,false,-1,false,false,0,0,0,14,-1,false,0,0,0,pork,./datasets/Set_J_TEST/review-295.txt,positive
0,0,1,0,false,-1,true,false,0,0,0,4,-1,false,0,0,0,rice,./datasets/Set_J_TEST/review-295.txt,positive
0,1,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,pork,./datasets/Set_J_TEST/review-295.txt,positive
0,1,0,0,true,6,true,false,0,0,0,-1,-1,true,1,0,0,'Beef noodle',./datasets/Set_J_TEST/review-295.txt,positive
0,0,2,0,true,9,true,false,0,0,0,-1,-1,false,0,0,0,rice,./datasets/Set_J_TEST/review-295.txt,positive
0,1,2,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'egg roll',./datasets/Set_J_TEST/review-296.txt,positive
0,1,2,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'pork belly',./datasets/Set_J_TEST/review-296.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,tofu,./datasets/Set_J_TEST/review-296.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Fried softshell clams',./datasets/Set_J_TEST/review-296.txt,positive
1,0,1,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Fermented black beans',./datasets/Set_J_TEST/review-296.txt,positive
1,0,0,0,false,-1,false,true,0,1,0,56,17,true,1,0,0,'Fried clams',./datasets/Set_J_TEST/review-296.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'shrimp chips',./datasets/Set_J_TEST/review-296.txt,positive
0,1,2,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'chicken wings',./datasets/Set_J_TEST/review-296.txt,positive
1,0,2,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'smoked mussels',./datasets/Set_J_TEST/review-296.txt,positive
1,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'smoked oysters',./datasets/Set_J_TEST/review-296.txt,positive
1,1,1,0,false,-1,false,false,0,0,0,29,-1,false,0,0,0,'fried pork chops',./datasets/Set_J_TEST/review-296.txt,positive
1,0,2,1,false,-1,false,false,0,0,0,20,10,false,0,0,0,'fried buns',./datasets/Set_J_TEST/review-296.txt,positive
0,1,2,1,false,-1,false,false,0,0,0,0,49,false,0,0,0,'chocolate mousse',./datasets/Set_J_TEST/review-296.txt,positive
1,1,1,0,true,19,false,true,0,1,0,4,-1,false,0,0,0,'deepfried shrimp',./datasets/Set_J_TEST/review-297.txt,positive
1,0,1,0,true,15,false,true,0,1,0,0,-1,false,0,0,0,'black cod',./datasets/Set_J_TEST/review-297.txt,positive
0,0,1,0,true,1,false,true,0,1,0,5,-1,false,0,0,0,'dashi broth',./datasets/Set_J_TEST/review-297.txt,positive
0,1,1,0,true,48,false,true,0,1,0,28,-1,false,0,0,0,'chicken meatballs',./datasets/Set_J_TEST/review-297.txt,positive
1,1,0,0,false,-1,false,false,0,0,0,0,30,false,0,0,0,'hardboiled eggs',./datasets/Set_J_TEST/review-297.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,-1,-1,false,0,0,0,rice,./datasets/Set_J_TEST/review-297.txt,positive
0,1,0,0,true,48,false,false,0,0,0,66,-1,false,0,0,0,fish,./datasets/Set_J_TEST/review-297.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,15,-1,false,0,0,0,noodles,./datasets/Set_J_TEST/review-297.txt,positive
0,0,0,0,true,45,true,false,0,0,0,-1,-1,false,0,0,0,rice,./datasets/Set_J_TEST/review-297.txt,positive
1,1,2,0,true,105,true,false,1,0,0,36,109,false,0,0,0,'scrambled egg',./datasets/Set_J_TEST/review-297.txt,positive
0,1,2,0,true,107,true,false,1,0,0,-1,-1,true,1,0,0,'Washu beef',./datasets/Set_J_TEST/review-297.txt,positive
0,0,1,0,true,48,false,false,0,0,0,-1,-1,false,0,0,0,tuna,./datasets/Set_J_TEST/review-297.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,shrimp,./datasets/Set_J_TEST/review-298.txt,positive
0,1,2,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,egg,./datasets/Set_J_TEST/review-298.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,11,-1,false,0,0,0,egg,./datasets/Set_J_TEST/review-298.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,egg,./datasets/Set_J_TEST/review-298.txt,positive
1,1,0,2,false,-1,false,false,0,0,0,56,-1,false,0,0,0,'fried eggs',./datasets/Set_J_TEST/review-298.txt,positive
0,1,0,2,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pork belly',./datasets/Set_J_TEST/review-298.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,eggs,./datasets/Set_J_TEST/review-298.txt,positive
1,1,4,2,false,-1,true,false,1,0,0,56,0,false,0,0,0,'drycured serrano ham',./datasets/Set_J_TEST/review-298.txt,positive
0,1,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,chicken,./datasets/Set_J_TEST/review-298.txt,positive
0,1,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pork belly',./datasets/Set_J_TEST/review-298.txt,positive
0,2,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pork ribs',./datasets/Set_J_TEST/review-298.txt,positive
0,1,1,1,false,-1,true,false,1,0,0,0,-1,false,0,0,0,shrimp,./datasets/Set_J_TEST/review-299.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'chicken thigh',./datasets/Set_J_TEST/review-299.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,62,-1,false,0,0,0,'tomato stew',./datasets/Set_J_TEST/review-299.txt,positive
0,1,0,0,false,-1,false,true,0,1,0,0,-1,false,0,0,0,beef,./datasets/Set_J_TEST/review-299.txt,positive
0,1,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pork belly',./datasets/Set_J_TEST/review-299.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,61,44,false,0,0,0,bacon,./datasets/Set_J_TEST/review-300.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,63,58,false,0,0,0,'egg whites',./datasets/Set_J_TEST/review-300.txt,positive
1,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'fried chicken haute',./datasets/Set_J_TEST/review-300.txt,positive
0,1,0,1,false,-1,false,false,0,0,0,50,-1,true,1,0,0,Fish,./datasets/Set_J_TEST/review-300.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,66,-1,false,0,0,0,'mushroom stock',./datasets/Set_J_TEST/review-300.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,octopus,./datasets/Set_J_TEST/review-300.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pork belly',./datasets/Set_J_TEST/review-300.txt,positive
0,0,0,0,false,-1,false,true,0,1,0,12,-1,false,0,0,0,octopus,./datasets/Set_J_TEST/review-300.txt,positive
0,1,0,0,false,-1,false,true,0,1,0,-1,-1,false,0,0,0,'pork and beans',./datasets/Set_J_TEST/review-300.txt,positive
0,1,1,1,false,-1,false,false,0,0,0,53,30,false,0,0,0,'pork chop',./datasets/Set_J_TEST/review-300.txt,positive
0,0,0,0,true,1,false,false,0,0,0,5,-1,true,1,0,0,'Yemens aseed',./datasets/Set_J_TEST/review-301.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,dumpling,./datasets/Set_J_TEST/review-301.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,porridge,./datasets/Set_J_TEST/review-301.txt,positive
0,0,1,0,true,1,true,false,3,0,0,5,-1,false,0,0,0,haneeth,./datasets/Set_J_TEST/review-301.txt,positive
0,1,1,0,true,63,true,false,3,0,0,49,-1,false,0,0,0,lamb,./datasets/Set_J_TEST/review-301.txt,positive
0,1,1,0,true,1,true,false,3,0,0,5,-1,false,0,0,0,'red glabah chicken',./datasets/Set_J_TEST/review-301.txt,positive
0,1,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,hummus,./datasets/Set_J_TEST/review-301.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'baba ghanouj',./datasets/Set_J_TEST/review-301.txt,positive
0,0,0,0,true,1,false,false,0,0,0,4,-1,false,0,0,0,fassolia,./datasets/Set_J_TEST/review-301.txt,positive
0,2,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pork ribs',./datasets/Set_J_TEST/review-302.txt,positive
0,1,0,1,false,-1,false,false,0,0,0,4,-1,false,0,0,0,oysters,./datasets/Set_J_TEST/review-302.txt,positive
0,0,0,1,false,-1,false,false,0,0,0,0,-1,false,0,0,0,clams,./datasets/Set_J_TEST/review-302.txt,positive
0,1,0,1,false,-1,false,false,0,0,0,21,-1,false,0,0,0,shrimp,./datasets/Set_J_TEST/review-302.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'pork sausage',./datasets/Set_J_TEST/review-302.txt,positive
2,0,0,2,false,-1,true,false,0,0,0,31,-1,false,0,0,0,'salty rice fries',./datasets/Set_J_TEST/review-302.txt,positive
1,0,0,2,false,-1,true,false,0,0,0,-1,-1,false,0,0,0,'deepfried rice noodle',./datasets/Set_J_TEST/review-302.txt,positive
1,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'roasted pork chop',./datasets/Set_J_TEST/review-302.txt,positive
1,1,1,1,false,-1,true,true,2,1,0,-1,-1,false,1,0,0,'spicy Iowa pork',./datasets/Set_J_TEST/review-302.txt,positive
1,1,0,0,true,141,false,false,0,0,0,6,-1,false,0,0,0,'fried chicken',./datasets/Set_J_TEST/review-302.txt,positive
0,1,0,0,true,94,false,false,0,0,0,15,-1,false,0,0,0,'pork shoulder',./datasets/Set_J_TEST/review-302.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,0,-1,false,0,0,0,'rice noodles',./datasets/Set_J_TEST/review-302.txt,positive
0,0,0,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,ajiaco,./datasets/Set_J_TEST/review-303.txt,positive
0,1,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'shredded chicken',./datasets/Set_J_TEST/review-303.txt,positive
0,0,0,0,true,16,false,false,0,0,0,-1,-1,true,1,0,0,'Charred octopus',./datasets/Set_J_TEST/review-303.txt,positive
0,0,0,0,true,1,false,false,0,0,0,-1,-1,false,0,0,0,mezcal,./datasets/Set_J_TEST/review-303.txt,positive
0,1,3,0,true,1,false,false,0,0,0,5,-1,false,0,0,0,'swordfish ceviche',./datasets/Set_J_TEST/review-303.txt,positive
0,1,1,0,true,102,false,false,0,0,1,0,-1,false,0,0,0,pork,./datasets/Set_J_TEST/review-303.txt,positive
0,1,1,0,true,1,false,false,0,0,1,5,-1,false,0,0,0,'duck breast',./datasets/Set_J_TEST/review-303.txt,positive
0,0,0,1,true,1,false,false,0,0,0,5,-1,true,1,0,0,Picanha,./datasets/Set_J_TEST/review-303.txt,positive
0,1,0,0,true,1,true,false,0,0,0,5,-1,false,0,0,0,'chocolate cake',./datasets/Set_J_TEST/review-303.txt,positive
0,0,0,0,true,1,false,false,0,0,0,4,-1,false,0,0,0,'swollen churros',./datasets/Set_J_TEST/review-303.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'carrot pure',./datasets/Set_J_TEST/review-304.txt,positive
0,1,2,0,false,-1,false,false,0,0,0,8,-1,false,0,0,0,'lamb belly',./datasets/Set_J_TEST/review-304.txt,positive
0,1,2,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,eggplant,./datasets/Set_J_TEST/review-304.txt,positive
1,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'smoked chickpea pure',./datasets/Set_J_TEST/review-304.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,9,-1,false,0,0,0,'fried cauliflower knobs',./datasets/Set_J_TEST/review-305.txt,positive
0,0,1,0,false,-1,true,false,0,0,0,15,-1,false,0,0,0,sandwich,./datasets/Set_J_TEST/review-305.txt,positive
0,0,1,0,false,-1,false,false,0,0,0,55,-1,false,0,0,0,lobster,./datasets/Set_J_TEST/review-305.txt,positive
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,lobster,./datasets/Set_J_TEST/review-305.txt,positive
1,1,0,0,false,-1,false,false,0,0,0,14,-1,false,0,0,0,'fried shrimp',./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,-1,14,false,0,0,0,pastas,./datasets/Set_J_TEST/review-306.txt,positive
0,1,0,0,false,-1,true,false,0,0,0,-1,0,false,0,0,0,'chicken dishes',./datasets/Set_J_TEST/review-306.txt,positive
1,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Sysco fries',./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,tacos,./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'woodoven quesadillas',./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'tortilla chips',./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,guacamole,./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,quesadillas,./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,31,-1,true,1,0,0,Tacos,./datasets/Set_J_TEST/review-306.txt,positive
1,0,2,2,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'fried tilapia',./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,4,-1,false,0,0,0,tacos,./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,quesadillas,./datasets/Set_J_TEST/review-306.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,shrimp,./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,tacos,./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,quesadilla,./datasets/Set_J_TEST/review-306.txt,positive
0,0,0,0,false,-1,true,false,0,0,0,0,-1,false,0,0,0,salads,./datasets/Set_J_TEST/review-307.txt,positive
0,2,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'beefandpork dumplings',./datasets/Set_J_TEST/review-307.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,17,-1,false,0,0,0,salmon,./datasets/Set_J_TEST/review-307.txt,positive
0,0,0,0,true,98,false,false,0,0,0,4,-1,true,1,0,0,Octopus,./datasets/Set_J_TEST/review-308.txt,positive
0,0,0,0,true,94,false,false,0,0,0,0,-1,false,0,0,0,chorizo,./datasets/Set_J_TEST/review-308.txt,positive
0,0,0,0,true,38,false,false,0,0,0,-1,-1,false,0,0,0,chickpeas,./datasets/Set_J_TEST/review-308.txt,positive
0,0,0,0,true,84,false,false,0,0,0,27,-1,false,0,0,0,spaghetti,./datasets/Set_J_TEST/review-308.txt,positive
0,0,0,1,true,1,false,false,0,0,0,-1,-1,false,0,0,0,tortellini,./datasets/Set_J_TEST/review-308.txt,positive
0,0,0,1,true,1,false,false,0,0,0,-1,-1,false,0,0,0,'wobbly yolk',./datasets/Set_J_TEST/review-308.txt,positive
0,0,0,0,true,1,false,false,0,0,0,64,-1,false,0,0,0,desserts,./datasets/Set_J_TEST/review-308.txt,positive
0,1,3,1,false,-1,false,true,0,1,0,46,85,false,0,0,0,potato,./datasets/Set_J_TEST/review-309.txt,positive
0,1,3,1,false,-1,false,true,0,1,0,23,62,false,0,0,0,'duck fat',./datasets/Set_J_TEST/review-309.txt,positive
0,0,3,1,false,-1,true,true,0,1,0,26,16,false,0,0,0,burger,./datasets/Set_J_TEST/review-309.txt,positive
0,0,3,1,false,-1,false,true,0,1,0,10,0,false,0,0,0,bacon,./datasets/Set_J_TEST/review-309.txt,positive
0,1,3,1,false,-1,false,true,0,1,0,0,-1,true,1,0,0,'Scotch egg',./datasets/Set_J_TEST/review-309.txt,positive
0,1,2,0,false,-1,true,false,1,0,0,22,-1,false,0,0,0,egg,./datasets/Set_J_TEST/review-309.txt,positive
0,1,2,0,false,-1,true,false,1,0,0,0,-1,false,0,0,0,chicken,./datasets/Set_J_TEST/review-309.txt,positive
0,1,3,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'beetandwalnut hummus',./datasets/Set_J_TEST/review-309.txt,positive
0,0,3,0,false,-1,true,false,1,0,0,-1,-1,true,1,0,0,'Romanesco broccoli',./datasets/Set_J_TEST/review-309.txt,positive
0,1,0,0,false,-1,true,false,1,0,0,0,-1,false,0,0,0,'fish pie',./datasets/Set_J_TEST/review-309.txt,positive
0,2,0,0,true,4,false,false,0,0,0,0,-1,false,0,0,0,'chocolate bread pudding',./datasets/Set_J_TEST/review-309.txt,positive
0,0,0,0,false,-1,false,false,0,0,0,0,-1,false,0,0,0,'corn muffins',./datasets/Set_J_TEST/review-310.txt,positive
0,0,0,1,false,-1,false,false,0,0,0,0,-1,false,0,0,0,waffles,./datasets/Set_J_TEST/review-310.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,9,-1,false,0,0,0,fish,./datasets/Set_J_TEST/review-310.txt,positive
0,1,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,chicken,./datasets/Set_J_TEST/review-310.txt,positive
2,1,2,2,false,-1,true,false,1,0,0,41,-1,false,0,0,0,'chopped hardboiled eggs',./datasets/Set_J_TEST/review-310.txt,positive
